ResponseID,clust,Did you pursue further training after placing your first dental implant?,"If Yes, this was CE ","If Yes, this was: None","If Yes, this was: Other","If Yes, this was: Uni1yr","If Yes, this was: Uni2yr","If Yes, this was: Uni3yr","If Yes, this was: ",Supervision.first.implant.1.on.1,Supervision.first.implant.multiple,Supervision.first.implant.no.,Supervision.first.implant.no.information,Supervision.first.implant.other,Supervision.first.implant,Setting.first.implant,Duration.Proc.1.to.2.hr,Duration.Proc.2.to.3.hr,Duration.Proc.Less.than.1.hr,Duration.Proc.More.than.3.hr,Duration.Proc.No.info,Duration.Proc,Area,Surgical.Guide,Challenge.Anasthesia,Challenge.Implant.position,Challenge.Incision,Challenge.No.information,Challenge.prep.osteotomy,Challenge.reflection,Challenge.suturing,Challenge.other,Challenge,Restoration.type.other,Restoration.type.cem.ret.cr,Restoration.type.imp.sup.br,Restoration.type.imp.sup.cd,Restoration.type.no.information,Restoration.type,No complications,Over-prepared.osteotomy,Under-prepared.osteotomy,Inappropriate.implant.positioning,Difficulties.in.flap.design.closure,Wrong sequence of drills,Other.Complication,Reflection.Ad.prep,Reflection.Some.prep,Reflection.not.prep,Reflection.no.infromation,Reflection,Formal.mentor,"If Yes, this was: ",Advice.University,Advice.CE,Adv.mentor,Adv.imp.company,Adv.On.line.Ed,Adv.other
R_1Q9m4bmh4IZPjQ6,3,1,0,0,0,1,0,0,Uni.1.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_25zM28GyH5q02CK,5,1,0,0,0,1,0,0,Uni.1.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2Wva9xSlCknagfs,5,1,0,0,0,1,0,0,Uni.1.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_x5w1qc0c5wI0TXH,1,1,0,0,0,1,0,0,Uni.1.yr,0,1,0,0,0,Multiple,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,0,0,0,0
R_1IQ1bwozWzTqzfv,4,1,0,0,0,1,0,0,Uni.1.yr,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,0,0,0
R_AhPm2v3IWrAiUDL,2,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,0,1,0,imp.sup.cd,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,0,0,0
R_29vt8WmVPpKUEMC,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,0,0,0,0
R_e5rxqahoQwuKmDn,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_u3vVj9rcyF31hHr,1,1,0,0,0,1,0,0,Uni.1.yr,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,1,0,0,1,0,No.information,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_3g7VgEfAMzHb5WP,2,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,1,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_1LYf7IWGECMMksx,2,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,0,1,0,0,0,0
R_098EFIqertVWHjH,5,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,1,0,0,0,0
R_1lmBEaCKxdTpSB4,4,1,0,0,0,1,0,0,Uni.1.yr,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,0,Not.applicable,0,0,1,0,0,0
R_21d10dMr9MArg6c,4,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,0,1,0,0,0
R_AHRJw9SeFyTEqQx,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Assoc,1,0,1,0,0,0
R_3NxJuCNO8JYVyob,5,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,0,1,0,0,0
R_DxfRkHvmha3Bzbj,1,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,1,0,0,0
R_3JklS1tAHpQVmbT,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,0,0,0,0,1,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_6ETOBsU3IVsyaNX,2,1,0,0,0,1,0,0,Uni.1.yr,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,0,1,1,0,0,0
R_yNGw7MWcFqzasRH,5,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,1,1,0,0,0
R_1jlKitNY06Ynh7K,5,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,0,0,0,0,1,0,0,0,1,0,0,Som.prep,1,Assoc,0,1,0,1,0,0
R_1EXJK9paWyMLijB,2,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,0,1,0,0,Reflection,0,0,0,1,0,imp.sup.cd,0,0,1,1,0,0,0,0,0,1,0,Not.ad.prep,1,Sr.Coll,1,0,1,1,0,0
R_3D5EH48OmAj9i1D,5,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,1,0
R_3JxxowhABzqswm0,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,1,0
R_2rOXfl6Gr9GtbML,2,1,0,0,0,1,0,0,Uni.1.yr,0,1,0,0,0,Multiple,CE,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Other,1,1,0,0,1,0
R_1OiSgMcqHdbRYXH,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,1,0,1,0
R_3dH2Vg9YeTbqCTz,3,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,1,0,1,0
R_PAskTWRT6JhQktH,2,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,1,1,1,1,1,0
R_3lxEvAYnWggwbwK,2,1,0,0,0,1,0,0,Uni.1.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,1,1,1,0
R_3eyvrTYaeN7xxDO,2,1,0,0,0,0,1,0,Uni.2.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_210p6bC3qlP8eYH,3,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,CE,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_3EuQkc7znmFyeJJ,4,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_qw66Z6iYu9GoXcZ,4,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_vlgwML8Qt1r2329,2,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,1,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_1LFmrW4VKaqKtgR,2,1,0,0,0,0,1,0,Uni.2.yr,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,0,1,0,0,0,0
R_2v1HxzrVE6HCcjk,2,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Other,0,1,0,0,0,0
R_3dWIsY6u2kRufAk,2,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Other,1,1,0,0,0,0
R_2Ua1s55RcmlcDOl,2,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_2zka3zHhbtDS55c,4,1,0,0,0,0,1,0,Uni.2.yr,0,0,1,0,0,No,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,0,0,1,0,0,1,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_bdsTXfM8HkFn14Z,5,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,1,0,0,0
R_1kMRnQq0uvk9I5E,2,1,0,0,0,0,1,0,Uni.2.yr,0,1,0,0,0,Multiple ,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,0,1,0,0,0,0,1,0,Not.ad.prep,1,Uni,1,0,1,0,0,0
R_25GgyW4yyPLQTJC,2,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,1,1,0,0,0
R_3e2cqrYhfJxtjOY,3,1,0,0,0,0,1,0,Uni.2.yr,0,1,0,0,0,Multiple,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,1,1,0,0,0
R_81aS34pEp6HLVnz,3,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,1,1,1,0,0,0
R_1o5sBjoXt0HNJ8C,2,1,0,0,0,0,1,0,Uni.2.yr,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,1,0,0,Reflection,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,1,0,0
R_1QnDw8vQq9GQvZB,4,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,1,0,1,0
R_1od5rkbPgZj03NE,2,1,0,0,0,0,1,0,Uni.2.yr,0,0,1,0,0,No,Private,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,1,1,1,1,0
R_2rBGLP2KmeOEu0i,5,1,0,0,0,0,1,0,Uni.2.yr,1,0,0,0,0,1on1,CE,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,1
R_1jP78xeh6o2E7og,5,1,0,0,0,0,0,1,Uni.3.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2AFFfrdRnXrAuWW,5,1,0,0,0,0,0,1,Uni.3.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2q4aOFv3HkZlCRT,5,1,0,0,0,0,0,1,Uni.3.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2v7TXEBAAWUQbiD,2,1,0,0,0,0,0,1,Uni.3.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_2vczLjipCJbBYVF,5,1,0,0,0,0,0,1,Uni.3.yr,0,0,0,1,0,No.information,No.information,0,0,0,0,1,No.information,No.information,0,0,0,0,1,0,0,0,0,No.information,0,0,0,0,1,No.information,0,0,0,0,0,0,0,0,0,0,1,No.information,0,Not.applicable,0,0,0,0,0,0
R_21HdcTrivKKF6Os,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,1,0,0,0,2.to.3.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,0,Not.applicable,1,0,0,0,0,0
R_5w4tnAw9qwhTZpH,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Multiple.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,0,0,1,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,1,0,0,0,0,0
R_2azsjSJ9CwVmHEU,5,1,0,0,0,0,0,1,Uni.3.yr,0,1,0,0,0,Multiple,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_3CEnLSpU7v28B4s,1,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,0,0,0,0
R_3fH3NlnbNNBgS17,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,0,1,0,Not.ad.prep,1,Other,1,0,0,0,0,0
R_20YZspaP6CYWutx,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,1,0,Suturing,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_cwobnwDVFMEEYut,2,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_r2ABLNdBdvqNQLD,2,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_3lXjyswd01vrJFV,2,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,1,0,0,0,0,0,1,0,Not.ad.prep,1,Other,1,0,0,0,0,0
R_3kiivlienIk8Mr3,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,0,0,0,0,0,1,0,Suturing,0,0,0,1,0,imp.sup.cd,0,0,0,1,0,0,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_3oLQaQk2H6JuHip,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,0,0,0,0,0,1,0,0,1,0,0,Som.prep,1,Uni,1,0,0,0,0,0
R_33ehpZotou1IXN1,3,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,1,0,0,0,Cem.ret.cr,0,0,0,0,0,0,1,0,1,0,0,Som.prep,1,Sr.Coll,1,0,0,0,0,0
R_3h0ASYN0Z7T1oBP,4,1,0,0,0,0,0,1,Uni.3.yr,0,0,1,0,0,No,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Assoc,0,1,0,0,0,0
R_00zDBgB7vddMMfP,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_3qPUMJrAsVlzpqE,3,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,0,1,0,0,0,0,1,0,0,Som.prep,0,Not.applicable,0,0,1,0,0,0
R_10UGQukeavlWXCA,2,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,1,0,0,0,0,0,Incision,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,0,0,1,0,0,0
R_1lsfplmfMSimLof,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Private,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Sr.Coll,0,0,1,0,0,0
R_1q9BA0gP7td0naj,3,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,0,0,0,1,0,0,0,Prep.osteotomy,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_3ikvXXWLBeeQjSL,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_3kAMavLMzpKiner,2,1,0,0,0,0,0,1,Uni.3.yr,0,0,0,0,1,Other,Other,0,0,1,0,0,Less.than.1.hr,Single.implant,0,0,0,0,0,0,0,0,1,Other,0,1,0,0,0,Cem.ret.cr,1,0,0,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_27P70o6yMs1aq8D,5,1,0,0,0,0,0,1,Uni.3.yr,0,1,0,0,0,Multiple ,Private,1,0,0,0,0,1.to.2.hr,Single.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,1,0,0,imp.sup.br,0,0,1,0,0,0,0,0,1,0,0,Som.prep,1,Uni,0,0,1,0,0,0
R_1gMHapsIvWd81hO,4,1,0,0,0,0,0,1,Uni.3.yr,1,0,0,0,0,1on1,Uni,0,0,1,0,0,Less.than.1.hr,Multiple.implant,0,0,1,0,0,0,0,0,0,Id.implant.position,0,0,0,1,0,imp.sup.cd,1,0,0,0,0,0,0,1,0,0,0,Ad.prep,1,Uni,1,0,1,0,0,0
